CYDA-MONOMER	EG10173	P0ABJ9	cytochrome <i>bd</i>-I terminal oxidase subunit I	CydA, Cyd-1
G7051-MONOMER	G7051	P76334	predicted inner membrane protein	YedR
EG10848-MONOMER	EG10848	P16918	RhsC protein in rhs element	RhsC
G7497-MONOMER	G7497	Q46811	predicted oxidoreductase, Fe-S subunit	YgfK
EG11465-MONOMER	EG11465	P27843	inner membrane protein	YigG
GALP-MONOMER	EG12148	P0AEP1	galactose:H<sup>+</sup> symporter	GalP
EG12103-MONOMER	EG12103	P33898	glyceraldehyde 3-phosphate dehydrogenase C, interrupted	GapC, GapC_2
MONOMER0-2824	G0-10596		hypothetical protein	YpaB
G6106-MONOMER	G6106	P63224	D-sedoheptulose 7-phosphate isomerase	YafI, TfrA, GmhA, LpcA
PROX-MONOMER	EG10773	P0AFM2	glycine betaine / proline ABC transporter - periplasmic binding protein	OsrA, ProU, ProX
COBALADENOSYLTRANS-MONOMER	EG10130	P0A9H5		CobA, BtuR
G6591-MONOMER	G6591	P75976	e14 prophage; predicted DNA-binding transcriptional regulator	YmfL
G7031-MONOMER	G7031	P46888	universal stress protein	UspC, YecG
EG10828-MONOMER	EG10828	P0A7H0	ssDNA and dsDNA binding,  ATP binding	UvrF, RecF
EG11429-MONOMER	EG11429	P27375	conserved protein	HtrC, YjaZ
G7484-MONOMER	G7484	Q46798	putative lipoprotein; predicted DNA-binding transcriptional regulator	YgeR
G7954-MONOMER	G7954	P0ADD9	predicted protein	YjjY
EG12048-MONOMER	EG12048	P33920	nucleoid-associated protein	NdpA, YejK
MONOMER0-2797			pyridoxine transporter	
G6081-MONOMER	G6081	P75616	predicted protein	YaaX
PPENTOMUT-MONOMER	EG10220	P0A6K6	phosphopentomutase	Tlr, Drm, ThyR, DeoB
CHD-MONOMER	EG10109	P17444	choline dehydrogenase	BetA
YNJD-MONOMER	G6951	P76909	putative transport protein, ABC superfamily - ATP-binding subunit	YnjD
G6571-MONOMER	G6571	P75954	L,D-transpeptidase YcfS	LdtC, YcfS
G7011-MONOMER	G7011	P55798	phosphoprotein phosphatase 1	PrpA, YebX, PphA
EG10765-MONOMER	EG10765	P23862	primosomal replication protein N''	PriC
EG11396-MONOMER	EG11396	P0AAB4	3-octaprenyl-4-hydroxybenzoate carboxy-lyase monomer	YigY, YigC, UbiD
G7467-MONOMER	G7467	Q46942	predicted transcriptional regulator	YqeI
G7936-MONOMER	G7936	P39389	fused predicted DNA-binding transcriptional regulator and predicted aminotransferase	YjiR
EG12022-MONOMER	EG12022	P33371	tRNA-dihydrouridine synthase C	DusC, YohI
MONOMER0-2726	G0-10511	P0AFT8	conserved protein	YeiW
FUM-FLAVO	EG10330	P00363	fumarate reductase flavoprotein	FrdA
PITB-MONOMER	EG12883	P43676	metal phosphate:H<sup>+</sup> symporter PitB	PitB
CARDIOLIPSYN-MONOMER	EG11608	P0A6H8	cardiolipin synthase 1	ClsA, YciJ, Nov, Cls
YJFF-MONOMER	EG12439	P37772	galactofuranose / galactospyranose ABC transporter - putative membrane subunit	
G6551-MONOMER	G6551	P75919	cardiolipin synthase 3	ClsC, YmdC
G6994-MONOMER	G6994	P64490	predicted protein	YoaC
EG10735-MONOMER	EG10735	P0A9K7		Pst, PhoT, PhoU
EG11371-MONOMER	EG11371	P0AD42	phosphatidylglycerophosphatase C	PgpC, YfhB, PGPC-ase
G7450-MONOMER	G7450	Q46919	conserved protein	YqcC
G7920-MONOMER	G7920	P39371	<i>N</i>-acetylneuraminate mutarotase	YjhT, NanM
EG11998-MONOMER	EG11998	P33348	chaperone-like ATPase	YehL
MONOMER0-2682	G0-10460	Q47377	undecaprenyl-phosphate-&alpha;-L-Ara4N flippase - ArnE subunit	YfbW
FRUA-MONOMER	EG10336	P20966	fructose PTS permease - FruA subunit	FruA, PtsF, Enzyme IIBC<sup>fru</sup>, EIIBC<sup>fru</sup>, EIIB'BC<sup>fru</sup>, Enzyme IIB'BC<sup>fru</sup>
PHNE-MONOMER	EG11283	P16683	phosphonate ABC transporter - membrane subunit	
BIOTINLIG-MONOMER	EG10123	P06709	bifunctional biotin-[acetyl-CoA-carboxylase] ligase and transcriptional repressor	BirA, BioR, DhbB, biotin-[acetylCoA carboxylase] holoenzyme synthetase and biotin operon repressor
G6531-MONOMER	G6531	P69434	partially N-deacetylated poly-&beta;-1,6-N-acetyl-D-glucosamine outer membrane porin	YcdS, HmsH, PgaA
YIHO-MONOMER	EG11841	P32136		YihO
G6976-MONOMER	G6976	P76241	NimR DNA-binding transcriptional repressor	NimR, YeaM
EG10694-MONOMER	EG10694	P68767	aminopeptidase A/I	PepA, XerB, CarP
EG11342-MONOMER	EG11342	P25743	predicted inner membrane protein	YchE
G7429-MONOMER	G7429	P76632	Cascade subunit B	YgcK, CasB, Cse2
G7903-MONOMER	G7903	P39355	KpLE2 phage-like element; predicted membrane protein (pseudogene)	YjhE
EG11974-MONOMER	EG11974	P39264	fimbrial protein	FimI
MONOMER0-2659	G0-10437	P18393	MbtH-like protein that enhances the catalytic function of EntF	YbdZ
FLAVONADPREDUCT-MONOMER	EG10628	P28861		FlxR, MvrA, Fpr, dA1
PFLACTENZ-MONOMER	EG10028	P0A9N4	pyruvate formate-lyase activating enzyme	Act, PflA, PFL activase, PFL-AE
B2740-MONOMER	G7421	Q46892	putative transport protein, gluconate:H+ symporter (GntP) family	YgbN
G6506-MONOMER	G6506	P75883	conserved protein	YmcB, GfcC
YHHJ-MONOMER	EG11767	P0AGH1	putative transport protein, ABC superfamily - membrane component	YhhJ
G6955-MONOMER	G6955	P76227	predicted protein	YnjH
EG10657-MONOMER	EG10657	P04846	lipoprotein-28	NlpA
EG11302-MONOMER	EG11302	P21418	Qin prophage; predicted protein	RzpQ, YdfC
G7407-MONOMER	G7407	P0ADR0	conserved inner membrane protein	YqaA
G7879-MONOMER	G7879	P39332	predicted mRNA endoribonuclease	YjgH
EG11939-MONOMER	EG11939	P0AF52	guanine / hypoxanthine transporter GhxP	GhxP, YjcD
MONOMER0-185	G6395	P0A9G8	ModE	ModR, ChlD, ModE-MoO<sub>4</sub><sup>2-</sup>
FDNH-MONOMER	EG11228	P0AAJ3	formate dehydrogenase N, &beta; subunit	FdnH
PD03867	EG10819	P0ACQ0	RbsR DNA-binding transcriptional dual regulator	RbsR, regulator for rbs operon
B1600-MONOMER	G6858	P69212	multidrug / spermidine efflux transporter - membrane subunit MdtJ	MdtJ, YdgF
G6488-MONOMER	G6488	P75864	fused 23S rRNA m<sup>2</sup>G2445 methyltransferase and 23S rRNA m<sup>7</sup>G2069 methyltransferase	RlmK, YcbY, RlmL, RlmKL, ribosomal RNA large subunit methyltransferase L
YGIS-MONOMER	G7570	Q46863	putative transport protein, ABC superfamily - periplasmic binding protein	YgiS
G6931-MONOMER	G6931	P76208	predicted inner membrane protein	YniB
EG10606-MONOMER	EG10606	P0AD65	cell shape; peptidoglycan synthetase; penicillin-binding protein 2	PbpA, MrdA, PBP2
EG11281-MONOMER	EG11281	P23367	MutL	
G7381-MONOMER	G7381	Q46953	CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system	YpjF
G7862-MONOMER	G7862	P39308	predicted protein	YjfZ
EG11922-MONOMER	EG11922	P32685	conserved protein	YjbD
MONOMER0-1541	G0-9541	Q6BEX5	conserved protein	YjdP
ENTE-MONOMER	EG10263	P10378	EntE	
PD01379	G6546	P52106	CsgD DNA-binding transcriptional dual regulator	CsgD
B0270-MONOMER	G6142	P75683	putative transport protein, glycoside-pentoside-hexuronide (GPH):cation symporter family	YagG
G6469-MONOMER	G6469	P75839	conserved inner membrane protein	YcaP
YEEO-MONOMER	G7070	P76352	FMN / FAD exporter	YeeO
G6913-MONOMER	G6913	P77748	predicted FAD-linked oxidoreductase	YdiJ
EG10564-MONOMER	EG10564	P23256	bifunctional &beta;-cystathionase, PLP-dependent and regulator of maltose regulon	MalY
EG11249-MONOMER	EG11249	P0AE70	MazF toxin of the MazF-MazE toxin-antitoxin system that exhibits ribonuclease activity	MazF, ChpA, ChpAK
G7365-MONOMER	G7365	P52129	CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system	YfjN, RnlA, Std
G7844-MONOMER	G7844	P0AF73	conserved inner membrane protein	YjeT
EG11902-MONOMER	EG11902	P0ABT8	cystine efflux transporter	YijE
MONOMER0-1261	G6626	P76014	dihydroxyacetone kinase subunit L	YcgS, DhaL, YsgS
EG13217-MONOMER	EG13217	P46890	putative transport protein, periplasmic-binding component of ABC superfamily	YbaE
PD00406	EG10958	P0A9E2	SoxS DNA-binding transcriptional dual regulator	SoxS, regulation of superoxide response regulon
ASPKINIII-MONOMER	EG10550	P08660	LysC	Apk
G6449-MONOMER	G6449	P75817	23S rRNA m<sup>5</sup>U747 methyltransferase	YbjF, RumB, RlmC
YDDA-MONOMER	EG11742	P31826	putative transport protein, ABC superfamily - fused membrane component, ATP-binding component	YddA
G6896-MONOMER	G6896	P77148	conserved protein with FAD/NAD(P)-binding domain	YdhS
EG10504-MONOMER	EG10504	P69222	protein chain initiation factor IF-1	InfA, IF1
EG11219-MONOMER	EG11219	P0ACW4	predicted protein	YdcA
G7347-MONOMER	G7347	P46187	SoxR and &sigma;<sup>E</sup> factor regulatory protein RseC	RseC
G7823-MONOMER	G7823	P39267	conserved protein	YjcZ
EG11879-MONOMER	EG11879	P0A8R0	ribonuclease E inhibitor protein	YiiV, MenG, RraA
MHPF-MONOMER	M014	P77580	acetaldehyde dehydrogenase 2	MhpF
EG12859-MONOMER	EG12859	P40120	glucan biosynthesis protein D	YzzZ, YdcG, MdoD, OpgD
PD00268	EG10989	P0ACQ7	TdcA DNA-binding transcriptional activator	TdcA, transcriptional activator of tdc operon
ARTP-MONOMER	EG11624	P0AAF6	L-arginine ABC transporter - ATP binding subunit	
G6428-MONOMER	G6428	P78055	Fsa	YbiZ, FsaA, MipB
YCBE-MONOMER	EG12358	P0AAI1	aliphatic sulfonate ABC transporter - ATP binding subunit	YcbE
G6875-MONOMER	G6875	P77285	member of SoxR-reducing complex	YdgP, RsxG
EG10462-MONOMER	EG10462	P23894	heat shock protein, integral membrane protein	HtpX
EG11196-MONOMER	EG11196	P09996	conserved protein	YidB
G7322-MONOMER	G7322	P76577		YfgN, PbpC, PBP1C
G7763-MONOMER	G7763	P46857	predicted protein with chaperone-like activity	YrhB
EG11851-MONOMER	EG11851	P0A8K8	predicted inner membrane protein	Rbn, YihY
MENF-MONOMER	EG12362	P38051	MenF	YfbA
EG12710-MONOMER	EG12710	P46144	predicted phosphohydrolase	YedJ
PD00205	EG10533	P0A7C2	LexA	Tsl, Spr, UmuA, ExrA
ARGT-MONOMER	EG10072	P09551	lysine / arginine / ornithine ABC transporter - periplasmic binding protein	
G6408-MONOMER	G6408	P0AAW5	predicted inner membrane protein	YbhQ
YAAU-MONOMER	EG11566	P31679	putative transport protein YaaU, major facilitator superfamily (MFS)	YaaU, YabE
G6855-MONOMER	G6855	P36560	acid shock protein	Asr
EG10426-MONOMER	EG10426	P15038	DNA helicase IV	SrjB, HelD
EG11177-MONOMER	EG11177	P60340	tRNA pseudouridine 55 synthase	YhbA, TruB
G7297-MONOMER	G7297	P76562	tRNA<sup>Met</sup> cytidine acetyltransferase	YpfI, TmcA
G7743-MONOMER	G7743	P0ACG8	heat shock protein Hsp15 involved in ribosome recycling	YrfH, HslR, Hsp15
EG11830-MONOMER	EG11830	P0ADP9	conserved protein	YihD
MALTODEXGLUCOSID-MONOMER	EG10565	P21517	maltodextrin glucosidase	MalZ
EG12656-MONOMER	EG12656	P0AEY5	NADPH quinone reductase monomer	MdaB
ORNDECARBOX-BIO-MONOMER	EG10961	P21169	ornithine decarboxylase, biosynthetic	SpeC
APPB-MONOMER	EG11379	P26458	cytochrome <i>bd</i>-II terminal oxidase subunit II	CyxB, AppB, CbdB
G6383-MONOMER	G6383	P50465	endonuclease VIII	Nei
URPHOS-MONOMER	EG11045	P12758	Udp	
G6835-MONOMER	G6835	P76165	Qin prophage; predicted protein	YdfX
EG10346-MONOMER	EG10346	P10121	SRP receptor	FtsY
EG11154-MONOMER	EG11154	P08372	predicted protein	YgdA, PpdC
G7279-MONOMER	G7279	P76549	CPZ-55 prophage; predicted protein	YffR
G7727-MONOMER	G7727	P45544	predicted DNA-binding transcriptional regulator	YhfR, FrlR
EG11805-MONOMER	EG11805	P0AAM7	hydrogenase 2 accessory protein	HybG
LYSS-MONOMER	EG10552	P0A8N3	lysyl tRNA synthetase (LysRSs), constitutive	HerC, AsuD, LysS
EG12444-MONOMER	EG12444	P0AB35	predicted protein	YcfJ
NUON-MONOMER	EG12093	P0AFF0	NADH:ubiquinone oxidoreductase, membrane subunit N	NuoN
ALTRODEHYDRAT-MONOMER	EG12734	P42604		YgjW, UxaA
G6357-MONOMER	G6357	P77319	Hsc62, Hsp70 family chaperone, binds to RpoD and inhibits transcription	YbeW, HscC, Hsc62
UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER	EG11358	P0A749	UDP-<i>N</i>-acetylglucosamine enolpyruvoyl transferase	MurZ, MrbA, MurA
G6819-MONOMER	G6819	P77170	Qin prophage; predicted site-specific recombinase	YdfL, PinQ
EG10310-MONOMER	EG10310	P31697	periplasmic chaperone, required for type 1 fimbriae	PilB, FimC
EG11132-MONOMER	EG11132	P0A8A4	PEP synthetase regulatory protein	PpsR, YdiA
G7262-MONOMER	G7262	P77245	MurR	YfeT
G7709-MONOMER	G7709	P45761	putative protein secretion protein for export	YheI, GspJ
EG11779-MONOMER	EG11779	P0A8I5	tRNA m<sup>7</sup>G46 methyltransferase	YggH, TrmB, TrmI
LEUS-MONOMER	EG10532	P07813		Syl, LeuS
EG12405-MONOMER	EG12405	P39165	predicted invasin	YchO, YchP
NRDF-MONOMER	EG12381	P37146	NrdF	YgaD
AGMATIN-MONOMER	EG10960	P60651	SpeB	
G6331-MONOMER	G6331	P77216	conserved protein	YbdN
TYRP-MONOMER	EG11041	P0AAD4		TyrP, tyrosine ArAAP transporter
G6798-MONOMER	G6798	P77432	autoinducer-2 kinase	YdeV, LsrK
EG10270-MONOMER	EG10270	P06616	GTP-binding protein	SdgE, RbaA, Era
EG11116-MONOMER	EG11116	P24188	conserved protein	YceA
G7242-MONOMER	G7242	P77434	glutamate-pyruvate aminotransferase	YfdZ, AlaC
G7690-MONOMER	G7690	P46474	conserved membrane protein, predicted transporter	YhdQ, YhdR, YhdP
EG11758-MONOMER	EG11758	P31806	NAD(P)HX epimerase / NAD(P)HX dehydratase	Nnr, YjeF
KGTP-MONOMER	EG10522	P0AEX3	&alpha;-ketoglutarate:H<sup>+</sup> symporter	WitA, KgtP, &alpha;-ketoglutarate MFS transporter
EG12379-MONOMER	EG12379	P37348	conserved protein	YecE
NICONUCADENYLYLTRAN-MONOMER	G6350	P0A752		FusB, YbeN, NadD
ADCLY-MONOMER	EG11493	P28305	pabC	PabC
G6313-MONOMER	G6313	P77598	DLP12 prophage; predicted protein	YbcV
TREHALAPERI-MONOMER	EG11017	P13482	periplasmic trehalase	Tre, OsmA, TreA
G6774-MONOMER	G6774	P67699	predicted DNA-binding transcriptional regulator	YddM
EG10230-MONOMER	EG10230	P0ABS1	RNA polymerase-binding transcription factor DksA	MsmA, DksA
EG11093-MONOMER	EG11093	P0AAN5	predicted protein	YaiA
G7224-MONOMER	G7224	P76508	CPS-53 (KpLE1) prophage; conserved protein	YfdL
G7670-MONOMER	G7670	P45420	predicted outer membrane protein	YhcD
EG11730-MONOMER	EG11730	P0ADN0	stimulator of RavA ATPase activity	YieD, YieM, ViaA
INORGPYROPHOSPHAT-MONOMER	EG10755	P0A7A9	Ppa	
EG12356-MONOMER	EG12356	P38035	RtcR DNA-binding transcriptional activator	YhgB, RtcR
NAPF-MONOMER	EG12068	P0AAL0	ferredoxin-type protein	YojG, NapF
ACETYL-COA-ACETYLTRANSFER-MONOMER	EG11672	P76461	AtoB	
G6292-MONOMER	G6292	P77468	predicted outer membrane export usher protein	SfmD
THRS-MONOMER	EG11001	P0A8M3	threonyl-tRNA synthetase	ThrS
G6757-MONOMER	G6757	P64455	predicted protein	YdcY
EG10168-MONOMER	EG10168	P23930	apolipoprotein N-acyltransferase	CutE, Lnt
EG11071-MONOMER	EG11071	P0A8P8	site-specific recombinase	XprB, XerD
G7207-MONOMER	G7207	P77599	predicted periplasmic pilus chaperone	YfcS
G7650-MONOMER	G7650	P63417	predicted acyltransferase with acyl-CoA N-acyltransferase domain	YhbS
EG11707-MONOMER	EG11707	P31449	predicted DNA-binding transcriptional regulator	YidL, putative ARAC-type regulatory protein
HYBC-MONOMER	EG11801	P0ACE0	hydrogenase 2, large subunit	HybC, hydrogenase 2, &alpha; subunit
EG12330-MONOMER	EG12330	P37025	RNA 2',3'-cyclic phosphodiesterase	ThpR, YadP, LigT
NACMURLALAAMI1-MONOMER	EG11823	P36548	N-acetylmuramoyl-L-alanine amidase A	YfeE, AmiA
6PFK-1-MONOMER	EG10699	P0A796	6-phosphofructokinase-1 monomer	PfkA
G6273-MONOMER	G6273	P77688	predicted DNA-binding transcriptional regulator	YlbG
TETRAACYLDISACC4KIN-MONOMER	EG11409	P27300		YcaH, LpxK
G6730-MONOMER	G6730	P76093	predicted phosphatase, inner membrane protein	YnbD
EG10122-MONOMER	EG10122	P13001	pimeloyl-[acp] methyl ester esterase	BioB, BioH
EG11023-MONOMER	EG11023	P0A873	tRNA m<sup>1</sup>G37 methyltransferase	TrmD
G7189-MONOMER	G7189	P0A8D9	protein involved in regulation of chromosome structure	YfbV
G7633-MONOMER	G7633	P42905	<I>N</I>-acetyl-D-galactosamine PTS permease (cryptic) - AgaW subunit (pseudogene)	YhaZ, AgaW, EIIC'<sup>Aga</sup>, EIIC'<sup>GalNAc</sup>, Enzyme IIC'<sup>Aga</sup>, Enzyme IIC'<sup>GalNAc</sup>
EG11678-MONOMER	EG11678	P31058	predicted fimbrial-like adhesin protein	YadC
HISQ-MONOMER	EG12125	P52094	lysine / arginine / ornithine ABC transporter / histidine ABC transporter - membrane subunit	HisQ
EG12308-MONOMER	EG12308	P37767	predicted DNA-binding transcriptional regulator	YfhH
MONOMER0-702			ribose 1-phosphokinase	
G6250-MONOMER	G6250	P77717	predicted outer membrane lipoprotein	YbaY
SUCCSEMIALDDEHYDROG-MONOMER	EG11329	P25526		GabD
G6711-MONOMER	G6711	P76079	ring 1,2-phenylacetyl-CoA epoxidase, structural subunit	YdbP, PaaC
EG10041-MONOMER	EG10041	P13016	<i>N</i>-acetyl-anhydromuramyl-L-alanine amidase	AmpD
EG10985-MONOMER	EG10985	P0ABZ6	peptidyl-prolyl <i>cis-trans</i> isomerase (PPIase)	SurA
G7172-MONOMER	G7172	P37590	polymyxin B resistance protein	PmrD
G7612-MONOMER	G7612	P64581	inner membrane protein associated with the ribosome	YqjD
EG11650-MONOMER	EG11650	P0A8U2	conserved protein	YafD
H2NEOPTERINALDOL-MONOMER	EG11673	P0AC16	dihydroneopterin aldolase	YgiG, FolB
EG12279-MONOMER	EG12279	P37672	2,3-diketo-L-gulonate reductase monomer	YiaK
G6222-MONOMER	G6222	P77199	predicted protein	YaiU, YaiT
SMALLILVM-MONOMER	EG10501	P0ADG1	IlvM	
G6694-MONOMER	G6694		Rac prophage; predicted protein, C-ter fragment	LomR_2
DXS-MONOMER	G6237	P77488	1-deoxyxylulose-5-phosphate synthase	YajP, Dxs
EG10943-MONOMER	EG10943	P16456	selenide, water dikinase	FdhB, SelD
G7154-MONOMER	G7154	P76464	predicted protein, C-ter fragment	YfaS, YfaS_2, YfaR
G7595-MONOMER	G7595	P50466	aerotaxis sensor receptor, flavoprotein	YqjJ, Air, Aer
EG11604-MONOMER	EG11604	P30852	conserved protein	Smf
GNTP-MONOMER	EG12563	P0AC94	gluconate / fructuronate  transporter GntP	YjiB, GntP
EG12258-MONOMER	EG12258	P37651	endo-1,4-D-glucanase	BcsZ, YhjM, BcsC
MONOMER0-4246	G0-10529		IS3 element transposase	
G6194-MONOMER	G6194	P75694	predicted protein	YahO
SECD	EG10938	P0AG90	SecD	
G6675-MONOMER	G6675	P76055	tRNA C32 thiolase	TtcA, YdaO
DPPA-MONOMER	EG10248	P23847	dipeptide ABC transporter - periplasmic binding protein	Dpp, Fpp, DppA, Alu
EG10913-MONOMER	EG10913	P0AG59	30S ribosomal subunit protein S14	RpsN
G7126-MONOMER	G6169	P0CF79	IS3 element protein InsF	Tra5-5, InsF-1
G7573-MONOMER	G7573	Q46866	YgiV DNA-binding transcriptional repressor	YgiV
EG11570-MONOMER	EG11570	P31680	chaperone with DnaK	YabH, DjlA
GLYCEROL-3-P-ACYLTRANSFER-MONOMER	EG10740	P0A7A7	glycerol-3-phosphate acyltransferase	<i>sn</i>-glycerol-3-phosphate acyltransferase, GPAT, glycerolphosphate acyltransferase, glycerol-3-phosphate <i>O</i>-acyltransferase, PlsB
EG12234-MONOMER	EG12234	P37634	23S rRNA m<sup>6</sup>A2030 methyltransferase	RlmJ, YhiR
MONOMER0-4230	G0-10540		InsAB' transposase	
G6176-MONOMER	G6176	P77252	predicted oxidoreductase	YkgE
RPOS-MONOMER	EG10510	P13445	RNA polymerase, sigma S (sigma 38) factor	OtsX, SigS, Nur, KatF, DpeB, AppR, AbrD, RpoS, sigma 38 factor, sigma S factor, &sigma;S
G6657-MONOMER	G6657	P76045	outer membrane porin G	OmpG, outer membrane porin G
DIHYDROFOLATEREDUCT-MONOMER	EG10326	P0ABQ4	dihydrofolate reductase	Tmr, TmrA, FolA
G7103-MONOMER	G7103	P0ACC9	predicted colanic acid biosynthesis acyl transferase	WcaB
EG10900-MONOMER	EG10900	P0AG67	30S ribosomal subunit protein S1	SsyF, RpsA
G7550-MONOMER	G7550	P64572	predicted protein with nucleoside triphosphate hydrolase domain	YghR
EG11537-MONOMER	EG11537	P29217	conserved protein	YceH
GLUTAMINA-MONOMER			glutaminase A monomer	
EG12209-MONOMER	EG12209	P37002	F<sup>-</sup> efflux transporter /  involved in resistance to camphor-induced chromosome decondensation	YbeI, CrcB
EG12179-MONOMER	EG12179	P0A972	transcription antiterminator and regulator of RNA stability	MsmC, GicA, CspE
G6157-MONOMER	G6157	P77165	aldehyde dehydrogenase, Fe-S subunit	YagT, PaoA
RIBF-MONOMER	EG11079	P0AG40	bifunctional riboflavin kinase / FMN adenylyltransferase	YaaC, RibF
G6635-MONOMER	G6635	P0AFR4	conserved protein	YciO
DEHYDDEOXGALACTKIN-MONOMER	EG20051	P31459		YidV, DgoK
G7085-MONOMER	G7085	P64524	CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system	CbtA, YeeV
EG10879-MONOMER	EG10879	P0C018	50S ribosomal subunit protein L18	RplR
G7531-MONOMER	G7531	P52062	predicted oxidoreductase	YggW
EG11515-MONOMER	EG11515	P28722	predicted periplasmic chaperone protein	YhcA
GLU6PDEHYDROG-MONOMER	EG11221	P0AC53		Zwf, G6PDH
EG12188-MONOMER	EG12188	P37177	phosphoenolpyruvate-protein phosphotransferase PtsP, enzyme I<sup>Ntr</sup>	YgdO, YgdF, ManY, PtsP, EI<sup>Ntr</sup>, EI<sup>nitrogen</sup>
EG12147-MONOMER	EG12147	P0A9N0	phosphorelay protein Npr	YhbK, Npr, RpoR, PtsO, phosphocarrier protein  NPr
MONOMER0-2879	G0-10652	C1P609	small membrane protein	YohP
G6138-MONOMER	G6138	P0CF26	IS1 protein InsB	InsB-2
RBSA-MONOMER	EG10814	P04983	ribose ABC transporter - putative ATP binding subunit	RbsP, RbsT
G6617-MONOMER	G6617	P76004	predicted isomerase/hydrolase	YcgM
CYSS-MONOMER	EG10196	P21888		Syc, CysS
G7064-MONOMER	G7064	P76347	adhesin	YeeJ
EG10861-MONOMER	EG10861	P10442	RNAse HII,  degrades RNA of DNA-RNA hybrids	RnhB
G7514-MONOMER	G7514	P52037	predicted NAD(P)-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain	YqfD, YgfF
EG11494-MONOMER	EG11494	P28306	endolytic murein transglycosylase	YceG
GDPMANMANHYDRO-MONOMER	EG11789	P32056		Gmm, NudD, YefC, WcaH
EG12119-MONOMER	EG12119	P37052	conserved protein	YchJ
MONOMER0-2856	G0-10630	C1P616	predicted toxic peptide IbsD	IbsD
G6119-MONOMER	G6119	P75675	conserved protein	YkfJ
PTSI-MONOMER	EG10789	P08839	PtsI	Ctr, PtsI, EI
CYANLY-MONOMER	EG10175	P00816	cyanase monomer	Cnt, CyaN, CynS
G7048-MONOMER	G7048	P76329	predicted phosphatase	YedP, HAD19
EG10845-MONOMER	EG10845	P0AG30	transcription termination factor Rho monomer;  polarity suppressor	RnsC, Tsu, Sun, NusD, Psu, SbaA, PsuA, NitA, Rho
G7494-MONOMER	G7494	Q46808	conserved protein with NAD(P)-binding Rossman fold	YqeB
EG11450-MONOMER	EG11450	P0ADN2	conserved protein	YifE
GALACTOKIN-MONOMER	EG10363	P0A6T3		GalA, GalK
EG12098-MONOMER	EG12098	P33643	23S rRNA pseudouridine synthase	YfiI, RluD, SfhB
MONOMER0-2821	G0-10593	A5A617	small predicted membrane protein	YdgU
G6102-MONOMER	G6102	P77354	predicted inner membrane protein	YafU
PROTOPORGENOXI-MONOMER	EG11485	P0ACB4		YihB, HemG
CMR-MONOMER	G6440	P0AEY8	multidrug efflux transporter MdfA (multifunctional)	CmlA, Cmr, MdfA
ZNUB-MONOMER	EG12368	P39832	Zn<sup>2+</sup> ABC transporter - membrane subunit	YebI
G6588-MONOMER	G6588	P75973	e14 prophage; predicted protein	YmfJ
G7026-MONOMER	G7026	P76296	predicted protein	YecT
EG10825-MONOMER	EG10825	P07648	RecC	
EG11424-MONOMER	EG11424	P27243	O-antigen ligase	WaaL, RfaL
